Nutrient,Age_Group,Gender,Amount,Unit,Source_Type,Source_Name,Source_URL,Nutrient_Notes
Glutamine,19-30 years,Male,15000,mg,Research-based,Critical Care Medicine,https://doi.org/10.1097/CCM.0000000000001429,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,19-30 years,Pregnant,18000,mg,Research-based,Critical Care Medicine,https://doi.org/10.1097/CCM.0000000000001429,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,31-50 years,Female,15000,mg,Research-based,Critical Care Medicine,https://doi.org/10.1097/CCM.0000000000001429,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,31-50 years,Lactating,20000,mg,Research-based,Critical Care Medicine,https://doi.org/10.1097/CCM.0000000000001429,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,31-50 years,Male,15000,mg,Research-based,Critical Care Medicine,https://doi.org/10.1097/CCM.0000000000001429,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,31-50 years,Pregnant,18000,mg,Research-based,Critical Care Medicine,https://doi.org/10.1097/CCM.0000000000001429,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,51-70 years,Female,15000,mg,Research-based,Critical Care Medicine,https://doi.org/10.1097/CCM.0000000000001429,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,51-70 years,Male,15000,mg,Research-based,Critical Care Medicine,https://doi.org/10.1097/CCM.0000000000001429,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,70+ years,Female,15000,mg,Research-based,Critical Care Medicine,https://doi.org/10.1097/CCM.0000000000001429,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,70+ years,Male,15000,mg,Research-based,Critical Care Medicine,https://doi.org/10.1097/CCM.0000000000001429,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glycine,Birth to 6 months,Female,100,mg/kg body weight,Research-based,Journal of Nutrition,https://doi.org/10.1093/jn/130.7.1835,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,Birth to 6 months,Male,100,mg/kg body weight,Research-based,Journal of Nutrition,https://doi.org/10.1093/jn/130.7.1835,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,7-12 months,Female,95,mg/kg body weight,Research-based,Journal of Nutrition,https://doi.org/10.1093/jn/130.7.1835,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,7-12 months,Male,95,mg/kg body weight,Research-based,Journal of Nutrition,https://doi.org/10.1093/jn/130.7.1835,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,1-3 years,Female,2000,mg,Research-based,Sleep Medicine Reviews,https://doi.org/10.1016/j.smrv.2006.06.005,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,1-3 years,Male,2000,mg,Research-based,Sleep Medicine Reviews,https://doi.org/10.1016/j.smrv.2006.06.005,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,4-8 years,Female,2500,mg,Research-based,Sleep Medicine Reviews,https://doi.org/10.1016/j.smrv.2006.06.005,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,4-8 years,Male,2500,mg,Research-based,Sleep Medicine Reviews,https://doi.org/10.1016/j.smrv.2006.06.005,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,9-13 years,Female,3000,mg,Research-based,Sleep Medicine Reviews,https://doi.org/10.1016/j.smrv.2006.06.005,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,9-13 years,Male,3000,mg,Research-based,Sleep Medicine Reviews,https://doi.org/10.1016/j.smrv.2006.06.005,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,14-18 years,Female,3500,mg,Research-based,Psychiatry Research,https://doi.org/10.1016/S0165-1781(99)00034-8,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,14-18 years,Lactating,4000,mg,Research-based,Psychiatry Research,https://doi.org/10.1016/S0165-1781(99)00034-8,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,14-18 years,Male,3500,mg,Research-based,Psychiatry Research,https://doi.org/10.1016/S0165-1781(99)00034-8,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,14-18 years,Pregnant,4000,mg,Research-based,Psychiatry Research,https://doi.org/10.1016/S0165-1781(99)00034-8,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,19-30 years,Female,4000,mg,Research-based,Psychiatry Research,https://doi.org/10.1016/S0165-1781(99)00034-8,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,19-30 years,Lactating,4500,mg,Research-based,Psychiatry Research,https://doi.org/10.1016/S0165-1781(99)00034-8,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,19-30 years,Male,4000,mg,Research-based,Psychiatry Research,https://doi.org/10.1016/S0165-1781(99)00034-8,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,19-30 years,Pregnant,4500,mg,Research-based,Psychiatry Research,https://doi.org/10.1016/S0165-1781(99)00034-8,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,31-50 years,Female,4000,mg,Research-based,Psychiatry Research,https://doi.org/10.1016/S0165-1781(99)00034-8,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,31-50 years,Lactating,4500,mg,Research-based,Psychiatry Research,https://doi.org/10.1016/S0165-1781(99)00034-8,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,31-50 years,Male,4000,mg,Research-based,Psychiatry Research,https://doi.org/10.1016/S0165-1781(99)00034-8,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,31-50 years,Pregnant,4500,mg,Research-based,Psychiatry Research,https://doi.org/10.1016/S0165-1781(99)00034-8,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,51-70 years,Female,4500,mg,Research-based,Age and Ageing,https://doi.org/10.1093/ageing/afs042,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,51-70 years,Male,4500,mg,Research-based,Age and Ageing,https://doi.org/10.1093/ageing/afs042,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,70+ years,Female,5000,mg,Research-based,Age and Ageing,https://doi.org/10.1093/ageing/afs042,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Glycine,70+ years,Male,5000,mg,Research-based,Age and Ageing,https://doi.org/10.1093/ageing/afs042,"Conditionally essential during stress, inflammation, sleep disorders, schizophrenia, aging, pregnancy, and collagen synthesis needs. Optimal: 3000-5000mg/day for sleep, neurological: up to 60000mg/day"
Iron,Birth to 6 months,Female,5,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,Birth to 6 months,Male,2,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,7-12 months,Female,7,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,7-12 months,Male,3,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,1-3 years,Female,9,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,1-3 years,Male,4,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,4-8 years,Female,10,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,4-8 years,Male,4,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,9-13 years,Female,14,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,9-13 years,Male,6,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,14-18 years,Female,18,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,14-18 years,Lactating,9,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,14-18 years,Male,8,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,14-18 years,Pregnant,27,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,19-30 years,Female,18,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,19-30 years,Lactating,9,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,19-30 years,Male,8,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,19-30 years,Pregnant,27,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,31-50 years,Female,18,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,31-50 years,Lactating,9,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,31-50 years,Male,8,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,31-50 years,Pregnant,27,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,51-70 years,Female,17,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,51-70 years,Male,7,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,70+ years,Female,16,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,70+ years,Male,7,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Lactobacillus acidophilus,Birth to 6 months,Female,300000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Birth to 6 months,Male,300000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,7-12 months,Female,400000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,7-12 months,Male,400000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,1-3 years,Female,500000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,1-3 years,Male,500000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,4-8 years,Female,600000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,4-8 years,Male,600000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,9-13 years,Female,800000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,9-13 years,Male,800000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,14-18 years,Female,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,14-18 years,Lactating,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,14-18 years,Male,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,14-18 years,Pregnant,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,19-30 years,Female,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,19-30 years,Lactating,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,19-30 years,Male,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,19-30 years,Pregnant,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,31-50 years,Female,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,31-50 years,Lactating,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,31-50 years,Male,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,31-50 years,Pregnant,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,51-70 years,Female,950000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,51-70 years,Male,950000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,70+ years,Female,900000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,70+ years,Male,900000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Leucine,Birth to 6 months,Female,630,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Birth to 6 months,Male,819,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,7-12 months,Female,840,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,7-12 months,Male,1092,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,1-3 years,Female,1050,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,1-3 years,Male,1365,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,4-8 years,Female,1260,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,4-8 years,Male,1638,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,9-13 years,Female,1680,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,9-13 years,Male,2184,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,14-18 years,Female,2100,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,14-18 years,Lactating,2500,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,14-18 years,Male,2730,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,14-18 years,Pregnant,2300,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,19-30 years,Female,2100,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,19-30 years,Lactating,2500,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,19-30 years,Male,2730,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,19-30 years,Pregnant,2300,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,31-50 years,Female,2100,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,31-50 years,Lactating,2500,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,31-50 years,Male,2730,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,31-50 years,Pregnant,2300,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,51-70 years,Female,1995,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
